drug_event_pair,drug,event,is_anomaly,anomaly_score,count,prr,ror,chi2,serious_rate,death_rate,hosp_rate,life_threat_rate,disable_rate
Olaparib||Heart rate increased,Olaparib,Heart rate increased,True,0.5017066544705552,2.0,0.7540193716505237,0.7540193716505236,0.15084035334937593,1.0,0.5,1.0,0.5,0.5
Durvalumab||Encephalitis autoimmune,Durvalumab,Encephalitis autoimmune,True,0.5016655541300555,1.0,0.0,0.0,45.708791326758956,1.0,1.0,1.0,0.0,0.0
Gefitinib||Dry skin,Gefitinib,Dry skin,True,0.5016579043746965,14.0,3.964549064095292,3.964549064095292,26.776992014558207,0.7857142857142857,0.42857142857142855,0.35714285714285715,0.0,0.0
Pembrolizumab||Hepatitis,Pembrolizumab,Hepatitis,True,0.5016483234932063,9.0,10.698996655518394,10.698996655518394,62.404241496339054,1.0,0.0,1.0,0.2222222222222222,0.0
Docetaxel||Gastrointestinal perforation,Docetaxel,Gastrointestinal perforation,True,0.5016412899201905,6.0,7.484228156694891,7.484228156694892,25.461906467705933,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
Olaparib||Pain,Olaparib,Pain,True,0.5016364155389484,14.0,1.4098810871493879,1.4098810871493879,1.5183597237804338,0.7142857142857143,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.07142857142857142
Olaparib||Dry mouth,Olaparib,Dry mouth,True,0.501629400363439,9.0,4.3006354461472736,4.3006354461472736,19.090774463931172,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0
Epcoritamab||Food craving,Epcoritamab,Food craving,True,0.5015962971540526,1.0,0.0,0.0,34.973245800094205,0.0,0.0,0.0,0.0,0.0
Olaparib||Pulmonary mass,Olaparib,Pulmonary mass,True,0.5015737061942794,2.0,3.2290727720689865,3.229072772068986,2.6737751183399197,1.0,0.5,0.5,0.5,0.5
Crizotinib||Diplopia,Crizotinib,Diplopia,True,0.5015220627566243,5.0,12.193277688027285,12.193277688027283,39.13775014616999,0.6,0.2,0.2,0.0,0.0
Carfilzomib||Pyrexia,Carfilzomib,Pyrexia,True,0.5015071129651852,19.0,1.1349028774976344,1.1349028774976346,0.2824119715681134,1.0,0.10526315789473684,0.8421052631578947,0.05263157894736842,0.0
Niraparib||Frustration tolerance decreased,Niraparib,Frustration tolerance decreased,True,0.5014292558257558,2.0,0.0,0.0,32.33452794505211,0.5,0.0,0.0,0.5,0.0
Carboplatin||Disseminated intravascular coagulation,Carboplatin,Disseminated intravascular coagulation,True,0.5013105903101575,3.0,2.154660674882945,2.154660674882945,1.6353600302566955,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Epcoritamab||Opportunistic infection,Epcoritamab,Opportunistic infection,True,0.5012848048448555,1.0,35.96941489361702,35.96941489361702,16.52722249719839,1.0,0.0,1.0,0.0,0.0
Niraparib||Haematocrit,Niraparib,Haematocrit,True,0.5011708134767708,1.0,0.0,0.0,16.167263972526055,1.0,1.0,0.0,0.0,0.0
Durvalumab||Pneumonia,Durvalumab,Pneumonia,True,0.5011585405432822,17.0,1.5222961885210506,1.5222961885210504,2.8192558760073796,0.9411764705882353,0.11764705882352941,0.8823529411764706,0.058823529411764705,0.0
Ribociclib||Gastrooesophageal reflux disease,Ribociclib,Gastrooesophageal reflux disease,True,0.5011277878187677,5.0,3.845811114725809,3.8458111147258096,9.476233073401046,0.4,0.0,0.0,0.0,0.0
Pomalidomide||Muscle strain,Pomalidomide,Muscle strain,True,0.5011168060409823,1.0,25.801324503311257,25.801324503311257,15.575670756121452,0.0,0.0,0.0,0.0,0.0
Atezolizumab||Sepsis,Atezolizumab,Sepsis,True,0.501091313975564,11.0,2.3015026455026457,2.3015026455026457,7.52469939678966,1.0,0.2727272727272727,0.9090909090909091,0.2727272727272727,0.0
Erlotinib||Thyroid mass,Erlotinib,Thyroid mass,True,0.5010049446538986,1.0,33.6214196762142,33.621419676214195,15.358361646789614,1.0,0.0,0.0,0.0,0.0
Erlotinib||Pneumonia,Erlotinib,Pneumonia,True,0.5009814106593675,16.0,1.0242758372990932,1.0242758372990932,0.00850527236839832,1.0,0.625,0.8125,0.125,0.0
Crizotinib||Malaise,Crizotinib,Malaise,True,0.5009186709181203,9.0,1.0360594557707072,1.0360594557707072,0.010634304304246917,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
Ibrutinib||Abdominal distension,Ibrutinib,Abdominal distension,True,0.5009035795498593,1.0,0.37757118036094606,0.37757118036094606,0.9827246938827143,1.0,1.0,1.0,0.0,1.0
Venetoclax||Aspergillus infection,Venetoclax,Aspergillus infection,True,0.5008839603704819,2.0,15.856432748538012,15.856432748538012,19.364961785856625,1.0,0.5,0.5,0.5,0.0
Durvalumab||Steroid diabetes,Durvalumab,Steroid diabetes,True,0.5008490600023684,1.0,46.72703862660944,46.72703862660944,21.885850234993026,1.0,0.0,1.0,0.0,0.0
Trastuzumab||Febrile convulsion,Trastuzumab,Febrile convulsion,True,0.500847427032414,1.0,27.929240374609783,27.92924037460978,12.52678599051019,0.0,0.0,0.0,0.0,0.0
Ipilimumab||Anorectal discomfort,Ipilimumab,Anorectal discomfort,True,0.5008199263056798,1.0,20.418359668924005,20.418359668924005,12.007597026520692,0.0,0.0,0.0,0.0,0.0
Olaparib||Hypokalaemia,Olaparib,Hypokalaemia,True,0.5007816541592204,2.0,0.5922120064899946,0.5922120064899946,0.530496337242547,1.0,0.5,1.0,0.5,0.5
Niraparib||Meniscus injury,Niraparib,Meniscus injury,True,0.5007558143666634,1.0,17.117302052785924,17.117302052785924,7.166449769156344,1.0,0.0,1.0,1.0,0.0
Lenalidomide||Pseudomonal bacteraemia,Lenalidomide,Pseudomonal bacteraemia,True,0.5007495904635129,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,1.0,0.0,0.0
Lenalidomide||Haemangioma of skin,Lenalidomide,Haemangioma of skin,True,0.5007495904635129,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,1.0,0.0,0.0
Vemurafenib||Body temperature increased,Vemurafenib,Body temperature increased,True,0.500736172633383,2.0,3.2442244224422443,3.2442244224422443,2.763760073727246,1.0,0.5,1.0,0.5,0.5
Vemurafenib||Dermal cyst,Vemurafenib,Dermal cyst,True,0.5007239290256961,3.0,0.0,0.0,104.04361327443235,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
Ribociclib||Decreased appetite,Ribociclib,Decreased appetite,True,0.500658461947879,9.0,0.7607001693958216,0.7607001693958215,0.641069374516833,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
Nivolumab||Multiple organ dysfunction syndrome,Nivolumab,Multiple organ dysfunction syndrome,True,0.5006304323022317,4.0,13.00442319187089,13.00442319187089,33.61063777573612,1.0,0.75,0.75,0.25,0.0
Venetoclax||Oesophageal ulcer,Venetoclax,Oesophageal ulcer,True,0.5006057524144024,1.0,4.951241782322864,4.951241782322864,2.731397894029107,1.0,1.0,0.0,1.0,0.0
Ribociclib||Itching scar,Ribociclib,Itching scar,True,0.5005868815900512,1.0,0.0,0.0,45.79069319594551,0.0,0.0,0.0,0.0,0.0
Docetaxel||Enterococcal sepsis,Docetaxel,Enterococcal sepsis,True,0.5005606564486902,1.0,27.382848392036752,27.382848392036752,12.255192402836972,1.0,1.0,1.0,0.0,0.0
Pembrolizumab||Axillary pain,Pembrolizumab,Axillary pain,True,0.5005551916956571,1.0,0.0,0.0,45.063558647925,1.0,0.0,1.0,1.0,0.0
Cetuximab||Hair disorder,Cetuximab,Hair disorder,True,0.5005329373067581,1.0,20.847619047619048,20.847619047619048,13.931738510320368,0.0,0.0,0.0,0.0,0.0
Crizotinib||Muscle strain,Crizotinib,Muscle strain,True,0.5005329373067581,1.0,21.88365539452496,21.88365539452496,12.978299776979027,0.0,0.0,0.0,0.0,0.0
Paclitaxel||Renal failure,Paclitaxel,Renal failure,True,0.5005312334020782,13.0,1.9152793253820863,1.9152793253820863,5.101072067402344,1.0,0.7692307692307693,0.6153846153846154,0.07692307692307693,0.07692307692307693
Niraparib||Pancytopenia,Niraparib,Pancytopenia,True,0.5004145565390196,11.0,0.8791584813313251,0.879158481331325,0.1629265726149991,1.0,0.18181818181818182,0.9090909090909091,0.36363636363636365,0.0
Ibrutinib||Metastases to peritoneum,Ibrutinib,Metastases to peritoneum,True,0.5004137819528129,1.0,5.5461364570489105,5.5461364570489105,3.0986073077996608,1.0,1.0,1.0,0.0,1.0
Cetuximab||Eyelid margin crusting,Cetuximab,Eyelid margin crusting,True,0.500388462352119,1.0,0.0,0.0,61.490640107032135,0.0,0.0,0.0,0.0,0.0
Gefitinib||Vascular insufficiency,Gefitinib,Vascular insufficiency,True,0.5003810143367182,1.0,0.0,0.0,33.626042848638555,1.0,0.0,0.0,0.0,1.0
Rituximab||Nephrogenic systemic fibrosis,Rituximab,Nephrogenic systemic fibrosis,True,0.5002906506367379,1.0,0.0,0.0,25.893612128941,1.0,0.0,0.0,0.0,1.0
Crizotinib||Dyspnoea,Crizotinib,Dyspnoea,True,0.5002851998289602,14.0,0.9762426630226724,0.9762426630226725,0.007564829955201779,0.42857142857142855,0.07142857142857142,0.35714285714285715,0.0,0.0
Osimertinib||Positron emission tomogram abnormal,Osimertinib,Positron emission tomogram abnormal,True,0.5002816703575147,1.0,17.482212160413972,17.482212160413972,10.06450378760348,1.0,1.0,1.0,0.0,0.0
Osimertinib||Tumour compression,Osimertinib,Tumour compression,True,0.5002816703575147,1.0,17.482212160413972,17.482212160413972,10.06450378760348,1.0,1.0,1.0,0.0,0.0
Olaparib||Disease progression,Olaparib,Disease progression,True,0.500253500303625,19.0,0.6621040765693396,0.6621040765693396,3.017293787374975,0.9473684210526315,0.3157894736842105,0.3157894736842105,0.05263157894736842,0.0
Rituximab||Septic embolus,Rituximab,Septic embolus,True,0.5001732105664616,1.0,0.0,0.0,25.893612128941,1.0,0.0,1.0,0.0,1.0
Pembrolizumab||Helicobacter infection,Pembrolizumab,Helicobacter infection,True,0.5001113452890472,1.0,46.08044030482642,46.08044030482642,21.563665519200256,1.0,0.0,1.0,0.0,0.0
Erlotinib||Schizophrenia,Erlotinib,Schizophrenia,True,0.500013431233489,1.0,33.6214196762142,33.621419676214195,15.358361646789614,1.0,1.0,1.0,0.0,0.0
Pembrolizumab||Lymphangitis,Pembrolizumab,Lymphangitis,True,0.4999428516786801,1.0,46.08044030482642,46.08044030482642,21.563665519200256,1.0,0.0,1.0,0.0,0.0
Rituximab||Apathy,Rituximab,Apathy,True,0.49990019868030594,1.0,26.870676691729326,26.870676691729322,12.000651111589413,0.0,0.0,0.0,0.0,0.0
Niraparib||Acute respiratory failure,Niraparib,Acute respiratory failure,True,0.4998036379144097,1.0,0.5518557058619493,0.5518557058619493,0.33278099705525843,1.0,1.0,1.0,1.0,0.0
Carfilzomib||Ear discomfort,Carfilzomib,Ear discomfort,True,0.4997448465376351,1.0,47.433797909407666,47.433797909407666,22.23802073834436,1.0,0.0,0.0,0.0,0.0
Cisplatin||Dehydration,Cisplatin,Dehydration,True,0.49971279272543573,22.0,1.5324319551011598,1.5324319551011598,3.6491695833707647,1.0,0.09090909090909091,0.6363636363636364,0.0,0.0
Gefitinib||Pleural effusion,Gefitinib,Pleural effusion,True,0.4996941563619965,13.0,2.151360324633404,2.151360324633404,7.2422250671962605,0.8461538461538461,0.3076923076923077,0.6923076923076923,0.0,0.07692307692307693
Bevacizumab||Febrile neutropenia,Bevacizumab,Febrile neutropenia,True,0.49968908255129557,19.0,1.2592302459081517,1.259230245908152,0.9250739687423424,1.0,0.10526315789473684,0.47368421052631576,0.21052631578947367,0.05263157894736842
Niraparib||Muscle twitching,Niraparib,Muscle twitching,True,0.4996756936378443,1.0,1.2223618675231578,1.2223618675231578,0.03564797008409319,1.0,0.0,0.0,1.0,0.0
Pomalidomide||Compression fracture,Pomalidomide,Compression fracture,True,0.49961390218111196,2.0,25.82481060606061,25.824810606060606,31.151341512242904,1.0,0.5,0.5,0.0,0.0
Dabrafenib||Hypokalaemia,Dabrafenib,Hypokalaemia,True,0.4996125567624381,2.0,0.7113325950535253,0.7113325950535253,0.22251117510691978,1.0,0.5,1.0,0.5,0.5
Rituximab||Hepatocellular carcinoma,Rituximab,Hepatocellular carcinoma,True,0.4995554055230355,2.0,13.441323971915747,13.441323971915747,14.787190475716798,1.0,1.0,0.5,0.0,0.0
Bevacizumab||Diarrhoea infectious,Bevacizumab,Diarrhoea infectious,True,0.4995229689352882,1.0,30.70011402508552,30.70011402508552,13.904720396634648,1.0,1.0,0.0,0.0,0.0
Durvalumab||Ischaemic stroke,Durvalumab,Ischaemic stroke,True,0.49947949591539303,1.0,3.1143347639484973,3.1143347639484977,1.316004281316435,1.0,1.0,1.0,1.0,0.0
Vemurafenib||Vulvovaginal erythema,Vemurafenib,Vulvovaginal erythema,True,0.49945643542058715,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,1.0,1.0,0.0,0.0
Vemurafenib||Oral fungal infection,Vemurafenib,Oral fungal infection,True,0.4993724406626931,1.0,8.918700527704486,8.918700527704486,5.467195492544345,1.0,0.0,0.0,0.0,1.0
Olaparib||Abdominal pain lower,Olaparib,Abdominal pain lower,True,0.4993516656103842,2.0,4.151974040021633,4.151974040021633,4.042618149777284,0.5,0.5,0.0,0.0,0.0
Docetaxel||Decreased appetite,Docetaxel,Decreased appetite,True,0.49934748522121736,18.0,0.906413050281364,0.906413050281364,0.15929558094990848,0.8888888888888888,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.0
Niraparib||Product dose omission,Niraparib,Product dose omission,True,0.499336800419217,4.0,6.229377928008065,6.229377928008065,12.147700087347935,0.5,0.0,0.0,0.25,0.0
Durvalumab||Diabetic ketoacidosis,Durvalumab,Diabetic ketoacidosis,True,0.49930641838988904,5.0,21.308824680917706,21.308824680917706,64.8477366998413,1.0,0.0,1.0,0.0,0.0
Venetoclax||Lymphocyte count increased,Venetoclax,Lymphocyte count increased,True,0.49927907549005,2.0,5.284502923976608,5.284502923976608,5.96870447956072,0.5,0.5,0.0,0.5,0.0
Nivolumab||Diverticular perforation,Nivolumab,Diverticular perforation,True,0.49926042727914866,1.0,11.352462437395658,11.35246243739566,7.382878536588322,1.0,1.0,1.0,1.0,0.0
Bevacizumab||Gastrointestinal infection,Bevacizumab,Gastrointestinal infection,True,0.49924612381835537,1.0,3.0694982896237173,3.0694982896237173,1.2274773330057125,1.0,1.0,1.0,1.0,0.0
Niraparib||Back pain,Niraparib,Back pain,True,0.49921770478265065,15.0,1.1165729737422614,1.1165729737422614,0.16042178979020882,0.7333333333333333,0.0,0.4,0.13333333333333333,0.0
Pomalidomide||Muscle spasms,Pomalidomide,Muscle spasms,True,0.4992038519740705,9.0,3.4838296600884995,3.4838296600884995,14.49026910120426,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111
Ribociclib||Pruritus generalised,Ribociclib,Pruritus generalised,True,0.4991197557476792,3.0,7.0310077519379846,7.0310077519379846,13.173990720253302,0.0,0.0,0.0,0.0,0.0
Dabrafenib||Headache,Dabrafenib,Headache,True,0.4991019082124229,17.0,1.7944065891747025,1.7944065891747027,5.434792817834491,0.9411764705882353,0.23529411764705882,0.4117647058823529,0.058823529411764705,0.11764705882352941
Crizotinib||Prostatitis,Crizotinib,Prostatitis,True,0.49908766088934975,1.0,43.768115942028984,43.768115942028984,20.41156339829352,1.0,0.0,0.0,0.0,0.0
Paclitaxel||Sepsis,Paclitaxel,Sepsis,True,0.49896130658779886,12.0,1.2686020672038973,1.2686020672038971,0.6246912790505809,1.0,0.9166666666666666,0.4166666666666667,0.25,0.0
Docetaxel||Altered state of consciousness,Docetaxel,Altered state of consciousness,True,0.49893428895074016,1.0,2.28143610685724,2.28143610685724,0.6405010109049901,1.0,1.0,0.0,1.0,0.0
Talazoparib||Hypoxia,Talazoparib,Hypoxia,True,0.4988873593613877,4.0,2.0837903133029108,2.0837903133029108,2.101500326475024,1.0,0.75,1.0,0.75,0.0
Bevacizumab||Optic ischaemic neuropathy,Bevacizumab,Optic ischaemic neuropathy,True,0.49887106402645987,1.0,15.349771949828964,15.349771949828963,8.655751060289102,1.0,0.0,0.0,0.0,1.0
Vemurafenib||Formication,Vemurafenib,Formication,True,0.49887061247022213,1.0,17.83806068601583,17.83806068601583,10.299820701371477,1.0,0.0,1.0,0.0,1.0
Paclitaxel||Mucosal inflammation,Paclitaxel,Mucosal inflammation,True,0.4988616314730529,12.0,3.2284820031298906,3.2284820031298906,15.92194708560744,1.0,0.8333333333333334,0.6666666666666666,0.08333333333333333,0.0
Doxorubicin||T-cell type acute leukaemia,Doxorubicin,T-cell type acute leukaemia,True,0.4988486345889783,2.0,0.0,0.0,55.09536575825626,1.0,1.0,0.0,0.0,0.0
Imatinib||Drug dependence,Imatinib,Drug dependence,True,0.4988321743701939,1.0,26.1494140625,26.1494140625,11.642269767995105,1.0,1.0,1.0,0.0,0.0
Palbociclib||Muscle spasms,Palbociclib,Muscle spasms,True,0.49876500009600727,13.0,3.5107421874999996,3.5107421875,20.407033909086362,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0
Doxorubicin||Throat tightness,Doxorubicin,Throat tightness,True,0.49876021354181344,3.0,6.118250170881749,6.11825017088175,10.200954892474266,1.0,0.0,0.0,1.0,0.0
Abemaciclib||Weight decreased,Abemaciclib,Weight decreased,True,0.49871054393918485,15.0,2.497245136665846,2.4972451366658457,12.24058701687184,0.5333333333333333,0.0,0.26666666666666666,0.0,0.0
Bortezomib||Mantle cell lymphoma,Bortezomib,Mantle cell lymphoma,True,0.49869758750577803,1.0,6.5761121267519815,6.576112126751981,3.821111664197638,1.0,1.0,0.0,1.0,0.0
Ibrutinib||Aspergillus infection,Ibrutinib,Aspergillus infection,True,0.498691291950557,2.0,13.319185687847009,13.319185687847009,15.781469731882046,1.0,1.0,1.0,0.5,0.0
Docetaxel||Infusion site extravasation,Docetaxel,Infusion site extravasation,True,0.4986882616367745,4.0,21.938241308793458,21.938241308793454,42.75171048396819,1.0,0.25,0.0,0.0,0.0
Ribociclib||Pityriasis rosea,Ribociclib,Pityriasis rosea,True,0.49864357372453977,1.0,0.0,0.0,45.79069319594551,0.0,0.0,0.0,0.0,0.0
Paclitaxel||Disseminated intravascular coagulation,Paclitaxel,Disseminated intravascular coagulation,True,0.49863857193602523,2.0,1.6536637931034481,1.6536637931034484,0.47167995845155397,1.0,0.5,0.5,0.5,0.5
Cisplatin||Escherichia test positive,Cisplatin,Escherichia test positive,True,0.49861502806339697,1.0,9.093591047812817,9.093591047812819,5.208607881421046,1.0,1.0,1.0,1.0,0.0
Cisplatin||Abdominal hernia,Cisplatin,Abdominal hernia,True,0.49861502806339697,1.0,9.093591047812817,9.093591047812819,5.208607881421046,1.0,1.0,1.0,1.0,0.0
Cisplatin||Staphylococcus test positive,Cisplatin,Staphylococcus test positive,True,0.49861502806339697,1.0,9.093591047812817,9.093591047812819,5.208607881421046,1.0,1.0,1.0,1.0,0.0
Docetaxel||Malignant neoplasm progression,Docetaxel,Malignant neoplasm progression,True,0.49861193688813515,19.0,0.7739555699093406,0.7739555699093404,1.150818854466946,1.0,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.0
Vemurafenib||Fatigue,Vemurafenib,Fatigue,True,0.49859502315339566,18.0,0.48415470257482573,0.4841547025748258,9.152905363555705,0.9444444444444444,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.05555555555555555
Pembrolizumab||Mucosal inflammation,Pembrolizumab,Mucosal inflammation,True,0.49858967216398226,3.0,1.1810312955351125,1.1810312955351123,0.07906820785270169,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Doxorubicin||Malaise,Doxorubicin,Malaise,True,0.49856804800697274,13.0,0.9857511627642517,0.9857511627642517,0.0024657303540431257,1.0,0.23076923076923078,0.8461538461538461,0.38461538461538464,0.0
Olaparib||Acute myeloid leukaemia,Olaparib,Acute myeloid leukaemia,True,0.49847288649206084,5.0,3.932242101256186,3.9322421012561857,9.27907634258139,1.0,0.6,0.2,0.4,0.2
Bevacizumab||Pulmonary cavitation,Bevacizumab,Pulmonary cavitation,True,0.49842114779409746,2.0,30.717056474614946,30.717056474614946,27.809440793269296,1.0,0.5,0.0,0.0,0.0
Crizotinib||Swelling,Crizotinib,Swelling,True,0.4983921797890713,5.0,5.1018146297479054,5.1018146297479054,14.371822980337008,0.2,0.0,0.2,0.0,0.0
Ribociclib||Pyrexia,Ribociclib,Pyrexia,True,0.4983778400365032,9.0,0.5191739937081552,0.5191739937081552,3.793570921529155,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0
Dabrafenib||Migraine,Dabrafenib,Migraine,True,0.49832932988206463,2.0,2.492894056847545,2.492894056847545,1.6194105568331512,1.0,0.5,0.5,0.5,0.5
Palbociclib||Constipation,Palbociclib,Constipation,True,0.4983220072819358,12.0,1.0140568164453567,1.0140568164453567,0.0021750808436501027,0.5,0.16666666666666666,0.4166666666666667,0.0,0.0
Trastuzumab||Epistaxis,Trastuzumab,Epistaxis,True,0.4983031330293389,13.0,3.4078485100552918,3.4078485100552918,18.872352705009096,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0
Ibrutinib||Localised intraabdominal fluid collection,Ibrutinib,Localised intraabdominal fluid collection,True,0.4982755711322308,1.0,0.0,0.0,32.289200870445406,0.0,0.0,0.0,0.0,0.0
Gefitinib||Nausea,Gefitinib,Nausea,True,0.49825513573169466,20.0,0.494585118962086,0.49458511896208596,9.519780934608908,0.95,0.25,0.45,0.0,0.0
Carboplatin||Rash,Carboplatin,Rash,True,0.49822994348628985,18.0,0.6458738017658582,0.6458738017658582,3.2024067869199366,1.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.05555555555555555
Dabrafenib||Joint swelling,Dabrafenib,Joint swelling,True,0.4982278382256367,6.0,3.9594046338840547,3.959404633884055,11.533610629945125,0.3333333333333333,0.0,0.0,0.0,0.0
Erlotinib||Respiration abnormal,Erlotinib,Respiration abnormal,True,0.49820673892081546,1.0,33.6214196762142,33.621419676214195,15.358361646789614,1.0,0.0,1.0,0.0,0.0
Bevacizumab||Skin necrosis,Bevacizumab,Skin necrosis,True,0.4981692895404484,2.0,15.357957786651452,15.357957786651454,17.311502120578204,1.0,0.5,0.0,0.5,0.0
Pomalidomide||Tooth disorder,Pomalidomide,Tooth disorder,True,0.49815071139743716,2.0,20.659469696969698,20.659469696969698,26.165057911251324,0.5,0.0,0.0,0.0,0.0
Olaparib||Depression,Olaparib,Depression,True,0.49809485054005104,9.0,4.0356802806314205,4.0356802806314205,17.344981896711204,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222
Niraparib||Eye pruritus,Niraparib,Eye pruritus,True,0.49809440882331485,1.0,1.1408493537525795,1.1408493537525795,0.015392941524371845,1.0,0.0,0.0,1.0,0.0
Ipilimumab||Anal fistula,Ipilimumab,Anal fistula,True,0.49806428743321185,1.0,20.418359668924005,20.418359668924005,12.007597026520692,1.0,1.0,1.0,0.0,0.0
Dabrafenib||Injection site induration,Dabrafenib,Injection site induration,True,0.49804634497733136,1.0,0.0,0.0,33.90142407949301,0.0,0.0,0.0,0.0,0.0
Gefitinib||Weight decreased,Gefitinib,Weight decreased,True,0.498023458159622,13.0,1.70959269910206,1.70959269910206,3.4999523596017506,0.9230769230769231,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.07692307692307693
Niraparib||Agitation,Niraparib,Agitation,True,0.49800255439759666,1.0,0.9506534882878969,0.9506534882878969,0.002291150890639027,1.0,0.0,0.0,1.0,0.0
Bevacizumab||Antinuclear antibody increased,Bevacizumab,Antinuclear antibody increased,True,0.4980000426067781,1.0,0.0,0.0,29.714753360710482,1.0,0.0,0.0,0.0,1.0
Cisplatin||Clostridium test positive,Cisplatin,Clostridium test positive,True,0.4979952412198553,3.0,20.481033604887983,20.481033604887983,30.592749172688738,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0
Osimertinib||Skin fissures,Osimertinib,Skin fissures,True,0.4979865262925909,3.0,4.999629903774982,4.999629903774982,8.14639013707003,0.0,0.0,0.0,0.0,0.0
Durvalumab||Spinal compression fracture,Durvalumab,Spinal compression fracture,True,0.49786870232716895,1.0,3.1143347639484973,3.1143347639484977,1.316004281316435,1.0,1.0,1.0,0.0,0.0
Gefitinib||Respiratory failure,Gefitinib,Respiratory failure,True,0.4978678684306614,8.0,1.9003896264170235,1.9003896264170237,3.1200454535603646,1.0,1.0,0.5,0.125,0.25
Lenalidomide||Refractory cytopenia with multilineage dysplasia,Lenalidomide,Refractory cytopenia with multilineage dysplasia,True,0.49786646477793317,1.0,23.09974533106961,23.09974533106961,13.784277763734044,1.0,1.0,0.0,0.0,0.0
Pomalidomide||Unevaluable event,Pomalidomide,Unevaluable event,True,0.4978557262878579,11.0,8.672397325692454,8.672397325692454,62.05274207372404,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0
Dabrafenib||Fungal skin infection,Dabrafenib,Fungal skin infection,True,0.49781466378995165,2.0,23.27777777777778,23.27777777777778,24.83821717165857,1.0,1.0,1.0,0.0,0.0
Niraparib||Blood magnesium decreased,Niraparib,Blood magnesium decreased,True,0.4978008694764232,1.0,0.5702617573585316,0.5702617573585316,0.29582725884674044,1.0,0.0,0.0,1.0,0.0
Dabrafenib||Dizziness,Dabrafenib,Dizziness,True,0.4977823922117255,10.0,1.013855330715796,1.0138553307157958,0.0017658390838901938,0.8,0.2,0.6,0.1,0.2
Epcoritamab||Cardiac failure,Epcoritamab,Cardiac failure,True,0.49777011152956313,5.0,1.9567753623188406,1.9567753623188406,2.147651801863799,1.0,0.8,0.4,0.4,0.0
Ipilimumab||Retroperitoneal haemorrhage,Ipilimumab,Retroperitoneal haemorrhage,True,0.49774628888068057,1.0,40.83747178329571,40.83747178329571,18.951597683511707,1.0,0.0,1.0,0.0,0.0
Trastuzumab||Extrasystoles,Trastuzumab,Extrasystoles,True,0.49767612450035337,2.0,18.628492104806526,18.628492104806526,19.305108502016505,0.5,0.0,0.0,0.0,0.0
Talazoparib||Anaemia macrocytic,Talazoparib,Anaemia macrocytic,True,0.49767448095322697,1.0,46.32085106382979,46.320851063829785,21.683455577756607,1.0,0.0,0.0,0.0,0.0
Abemaciclib||Blood creatinine increased,Abemaciclib,Blood creatinine increased,True,0.49766861498655807,13.0,3.2778010480950917,3.2778010480950917,18.45458443701942,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0
Niraparib||Dry eye,Niraparib,Dry eye,True,0.4976657266437939,1.0,0.6110180142438207,0.6110180142438207,0.22569732388908928,1.0,0.0,0.0,1.0,0.0
Atezolizumab||Acute respiratory failure,Atezolizumab,Acute respiratory failure,True,0.4976628386299172,5.0,10.636172450052578,10.636172450052577,35.990160555936654,1.0,0.6,1.0,0.2,0.0
Niraparib||Knee operation,Niraparib,Knee operation,True,0.4976369026162873,1.0,0.0,0.0,16.167263972526055,1.0,0.0,1.0,1.0,0.0
Niraparib||Inappropriate schedule of drug administration,Niraparib,Inappropriate schedule of drug administration,True,0.49763444208717494,9.0,6.175511270826528,6.175511270826528,27.026503711220222,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0
Nivolumab||Generalised oedema,Nivolumab,Generalised oedema,True,0.4976086418640856,1.0,3.2429644645838307,3.2429644645838303,1.4151354707602393,1.0,1.0,1.0,1.0,0.0
Ribociclib||General physical health deterioration,Ribociclib,General physical health deterioration,True,0.49756480581648865,3.0,0.947901389761855,0.9479013897618549,0.008199817465867398,1.0,1.0,1.0,1.0,0.0
Trastuzumab||Hydrocephalus,Trastuzumab,Hydrocephalus,True,0.49755170134235355,4.0,11.187285044293903,11.187285044293903,25.53015849697673,1.0,0.75,1.0,0.25,0.0
